City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
Bangalore,08-11-2015,404.6,197.8,74.8,0.32,53.3,105.2,394.9,Very Poor
Bangalore,09-11-2015,71.2,8.6,25.3,2.13,93.3,116.1,466.3,Severe
Bangalore,10-11-2015,340.6,263.2,52.4,4.07,80.2,84.1,433.1,Severe
Bangalore,11-11-2015,387.9,381,56.5,2.95,50.6,38.4,112.8,Poor
Bangalore,12-11-2015,127.1,372.4,39.1,0.1,25.6,49.1,69,Good
Bangalore,13-11-2015,0.5,293.3,75.8,7.07,51.8,59.4,285.3,Satisfactory
Bangalore,14-11-2015,101.3,383.4,60.1,1.18,45.7,105.5,479.2,Poor
Bangalore,15-11-2015,335.8,147,120.7,2.86,15.4,148.2,185.5,Severe
Bangalore,16-11-2015,387.6,32.6,95.5,3.94,99.4,169.3,311.6,Good
Bangalore,17-11-2015,98.3,158.8,13.8,7.27,96.9,42.5,68.4,Severe
Bangalore,18-11-2015,185.3,357.5,20.1,2.55,23.3,5.6,123.8,Very Poor
Bangalore,19-11-2015,382,404.8,8,5.85,44.9,187.7,192.1,Poor
Bangalore,20-11-2015,136.4,488.1,113.2,0.13,57.5,167.2,389.1,Good
Bangalore,21-11-2015,2.5,219.6,81,1.33,79.6,111.3,430.9,Moderate
Bangalore,22-11-2015,111.1,501,12.6,3.14,41.6,147.9,289.8,Severe
Bangalore,23-11-2015,17.9,335,46.3,1.68,38.6,173,358.6,Satisfactory
Bangalore,24-11-2015,397.8,523.7,122.9,6.86,67.7,191.9,273.8,Poor
Bangalore,25-11-2015,157.3,301.9,99.4,6.39,27.7,98.6,340.7,Satisfactory
Bangalore,26-11-2015,243.4,149.4,127.5,6.83,14.3,161.6,462.9,Moderate
Bangalore,27-11-2015,359.4,112.1,11.4,4.91,67.7,151.3,203.9,Very Poor
Bangalore,28-11-2015,496.2,368.1,93.7,8.23,54.1,139.6,260.1,Severe
Bangalore,29-11-2015,174.3,561.1,147.1,4.29,12.8,5,463.9,Moderate
Bangalore,30-11-2015,187.4,409.7,107.4,4.43,47.1,1.8,365.6,Poor
Bangalore,01-12-2015,378.9,530.9,23.5,2.51,25.9,54,110.2,Good
Bangalore,02-12-2015,99.4,220.1,106.8,8.86,9.3,2.8,311.9,Very Poor
Bangalore,03-12-2015,482.4,483,120.4,5.95,21.1,14.8,336.1,Severe
Bangalore,04-12-2015,493.4,490.9,85.1,6.35,65.7,149.6,204.5,Satisfactory
Bangalore,05-12-2015,12.6,441.1,26.9,5.09,90.6,155.2,449.7,Very Poor
Bangalore,06-12-2015,491,435.5,75.6,4.54,51.6,155.1,82.8,Satisfactory
Bangalore,07-12-2015,389.6,559.6,138.4,7.35,77.8,156.3,410.7,Severe
Bangalore,08-12-2015,484.5,10.2,84.2,2.63,8.2,127.7,440.8,Satisfactory
Bangalore,09-12-2015,451.5,392.6,12.1,5,41.1,31.7,268.8,Very Poor
Bangalore,10-12-2015,328,437.2,127.6,6.46,86.8,180.1,315.7,Satisfactory
Bangalore,11-12-2015,418.1,245.6,35.1,0.58,14.9,7.3,200.3,Very Poor
Bangalore,12-12-2015,122.8,440.6,21.6,4.15,35.4,168.4,383.3,Poor
Bangalore,13-12-2015,236.1,475.9,132.2,5.42,62.3,58,244.4,Moderate
Bangalore,14-12-2015,407.2,195.6,130.3,3.47,98.4,197.2,496.5,Satisfactory
Bangalore,15-12-2015,393.6,50.2,43.7,7.13,75.1,117.4,211.5,Good
Bangalore,16-12-2015,11.7,354.4,8,0.27,5.8,43.3,429.2,Satisfactory
Bangalore,17-12-2015,197.2,184.8,64.5,2.6,16.4,30.9,496.9,Poor
Bangalore,18-12-2015,23.3,18.5,83.6,7.56,24.6,123.9,411.9,Very Poor
Bangalore,19-12-2015,401.9,158.8,30.8,2.17,67.6,72.3,349.4,Moderate
Bangalore,20-12-2015,0.3,181.3,2.4,7.18,27.8,182.7,399,Very Poor
Bangalore,21-12-2015,401.3,144.2,137.1,1.55,96.2,114,316.4,Very Poor
Bangalore,22-12-2015,416.4,565.5,129.6,5,71.1,151.8,125.9,Satisfactory
Bangalore,23-12-2015,124.6,241.2,26.5,3.68,41.3,195.8,346.2,Very Poor
Bangalore,24-12-2015,344,177.7,60,7.54,75.7,194.6,35.1,Poor
Bangalore,25-12-2015,200.1,361.3,58,2.2,99.8,131,293.7,Satisfactory
Bangalore,26-12-2015,330.6,327.8,136.5,2.62,89.7,109.5,425.1,Severe
Bangalore,27-12-2015,272,411.2,33,9.16,39.8,190.2,225,Very Poor
Bangalore,28-12-2015,386.5,315.6,73.4,5.92,57.6,65.1,238.6,Poor
Bangalore,29-12-2015,287.5,299.2,62.1,7.43,86.1,80.1,83.3,Very Poor
Bangalore,30-12-2015,299.3,242.3,4.3,3.21,50.8,41.9,1.4,Severe
Bangalore,31-12-2015,494.1,556.9,48.6,4.79,44.1,154.6,290.1,Moderate
Bangalore,01-01-2016,342.3,437.4,90.1,8.44,51.5,193.4,40.8,Severe
Bangalore,02-01-2016,373.9,546.6,50.8,4.93,72,142.2,283.3,Severe
Bangalore,03-01-2016,187.1,186.6,63.4,8.18,55,55.2,449.8,Severe
Bangalore,04-01-2016,340,283.6,126.1,2.76,54.4,117.2,352.6,Moderate
Bangalore,05-01-2016,124.1,388.1,61.6,2.15,15.5,163.8,22.1,Poor
Bangalore,06-01-2016,36.5,358.2,110.2,9.34,95.6,77.6,457.8,Severe
Bangalore,07-01-2016,356.8,202.7,145.4,3.98,35.1,148.2,366.9,Poor
Bangalore,08-01-2016,61,70.5,34.5,0.46,42.4,188.3,279,Severe
Bangalore,09-01-2016,183.1,303.7,149.3,2.44,21.5,187.5,179.9,Moderate
Bangalore,10-01-2016,16.4,328.9,109.2,2.9,51.2,186.3,192.9,Poor
Bangalore,11-01-2016,160.7,189.5,82.2,0.04,13.3,189.5,71.3,Severe
Bangalore,12-01-2016,372.6,405,4.8,6.84,15.8,68.7,296.9,Moderate
Bangalore,13-01-2016,470.4,0.3,144.2,4.32,13.5,195.5,183.4,Poor
Bangalore,14-01-2016,228.1,454.8,65.6,9.81,1.1,162.5,179.9,Poor
Bangalore,15-01-2016,342.6,26.8,114.4,9.24,7.5,161.9,208.7,Satisfactory
Bangalore,16-01-2016,259.9,303.1,23.6,2.78,18.7,168.9,92.7,Poor
Bangalore,17-01-2016,47.4,417.7,116.8,2.69,14.6,120.7,427.8,Good
Bangalore,18-01-2016,77.1,232.1,82.1,9.99,5.6,19.3,273.7,Severe
Bangalore,19-01-2016,224.5,363.9,94,4.47,33,19.4,233.5,Good
Bangalore,20-01-2016,187.2,96.2,55.7,0.09,12,174,130.5,Good
Bangalore,21-01-2016,180.6,220.1,36.8,8.51,87.9,84.1,283.6,Severe
Bangalore,22-01-2016,485.6,158,120.7,6.28,65,32.8,405.9,Moderate
Bangalore,23-01-2016,112.6,200.6,62.5,7.59,53.2,172.4,234.3,Severe
Bangalore,24-01-2016,413.1,343.5,109.7,6.52,26.2,137.4,431.6,Very Poor
Bangalore,25-01-2016,191.3,368.2,54.9,7.67,53,80.9,84,Poor
Bangalore,26-01-2016,280.9,501.4,48.5,9.86,33.2,67.4,301.8,Poor
Bangalore,27-01-2016,36.1,595.2,49.6,4.82,68.6,75.6,357,Poor
Bangalore,28-01-2016,33.7,563.1,102.9,6.63,1,74.9,335.8,Poor
Bangalore,29-01-2016,241.7,300.9,66.5,1.86,38.9,61.5,423.7,Moderate
Bangalore,30-01-2016,115.6,356.4,65.4,9.3,30.4,45.7,2.2,Very Poor
Bangalore,31-01-2016,408,498.6,8.4,7.29,74.5,157.3,316.3,Severe
Bangalore,01-02-2016,227.4,325.8,56.9,6.47,64.7,100.6,490.1,Moderate
Bangalore,02-02-2016,263.1,294.2,50.3,2.1,18,53.1,402.9,Poor
Bangalore,03-02-2016,363.2,524.1,61.7,4.88,64.4,156.2,147.5,Severe
Bangalore,04-02-2016,448.6,166.1,3,8.78,27.1,181.4,332.3,Satisfactory
Bangalore,05-02-2016,259.8,109.8,57.9,7.35,65.1,47.3,261.8,Severe
Bangalore,06-02-2016,343.9,161.4,61.1,5.63,68.4,153,210,Good
Bangalore,07-02-2016,199.7,37.3,23.2,1.64,72,124.1,292.2,Severe
Bangalore,08-02-2016,184.8,256.8,115.5,9.02,5.1,66.3,14.3,Poor
Bangalore,09-02-2016,233.5,232.7,30.4,6.99,61.9,105,369.5,Severe
Bangalore,10-02-2016,478.2,121.3,75.1,9.21,44.7,159.1,219.6,Satisfactory
Bangalore,11-02-2016,445.9,112.4,3.2,0.31,62.6,128.9,34.7,Severe
Bangalore,12-02-2016,5.4,306.8,37.2,9.43,85.7,42,293.6,Very Poor
Bangalore,13-02-2016,445.8,157.5,58.2,4.29,26.6,191.8,370.9,Good
Bangalore,14-02-2016,444.2,81.3,28.3,9.61,33.3,91.6,469,Satisfactory
Bangalore,15-02-2016,341.4,518.1,42,2.94,50.9,172.3,254.5,Very Poor
Bangalore,16-02-2016,73.7,502.8,81.8,2.08,45.3,4.7,441.4,Poor
Bangalore,17-02-2016,361.4,241.8,40.4,4.76,24.1,80.1,223.5,Severe
Bangalore,18-02-2016,113.1,516.8,3.2,4.85,38.8,12.7,31.1,Good
Bangalore,19-02-2016,429.7,125.7,131,1.75,51,29.3,29.7,Good
Bangalore,20-02-2016,318,430.2,51.6,6.15,98.7,11.7,46.6,Poor
Bangalore,21-02-2016,45.4,170.1,49.6,6.61,27.8,179.3,364.6,Poor
Bangalore,22-02-2016,143,556.4,144.3,2.1,3.3,28.5,171.2,Moderate
Bangalore,23-02-2016,87.9,455.3,101.7,7.95,87.8,11.8,79.3,Very Poor
Bangalore,24-02-2016,331.7,220.6,11,1.55,1.7,180.3,74.8,Satisfactory
Bangalore,25-02-2016,96.6,1.9,120.8,2.84,61.7,191.9,247.3,Satisfactory
Bangalore,26-02-2016,276,453.5,6.3,0.69,14.9,170,476.7,Good
Bangalore,27-02-2016,56.6,257.4,117.9,1.83,44.3,70.4,26.1,Satisfactory
Bangalore,28-02-2016,380.9,395.8,90.9,8.65,78,193.4,9.9,Satisfactory
Bangalore,29-02-2016,232.7,364.1,44.6,2.08,34.5,188,274.7,Very Poor
Bangalore,01-03-2016,128.1,475.5,13.3,7.12,93.2,158,446,Moderate
Bangalore,02-03-2016,280.4,108.7,96.2,8.19,24.6,52.9,85.4,Severe
Bangalore,03-03-2016,230.6,536.1,41.3,5.34,26,136.4,381.3,Severe
Bangalore,04-03-2016,270.8,336.8,140.7,4.94,74.2,183.6,4.7,Moderate
Bangalore,05-03-2016,120.1,22.7,76.7,8.61,21.3,192.9,498.7,Poor
Bangalore,06-03-2016,29.1,237.2,132.4,3.27,75.1,152.8,69.7,Good
Bangalore,07-03-2016,357.1,286,112.4,0.1,26.9,105,100.1,Poor
Bangalore,08-03-2016,0.2,399.8,95.4,2.96,9.4,97.7,463.3,Severe
Bangalore,09-03-2016,496,43,132.4,4.52,47.3,150.9,143.5,Satisfactory
Bangalore,10-03-2016,417.2,55.5,88,4.31,44,80.2,314.6,Moderate
Bangalore,11-03-2016,329.9,139.4,69.2,6.39,86.2,129.5,411.6,Moderate
Bangalore,12-03-2016,34.4,517.4,146.6,0.88,90.6,15.2,320.2,Satisfactory
Bangalore,13-03-2016,494,295.1,74.3,3.69,24.7,193.7,292.2,Satisfactory
Bangalore,14-03-2016,81.9,150.7,118.7,2.49,96.6,0.5,270.4,Very Poor
Bangalore,15-03-2016,140.2,432.7,46.1,8.04,9.1,179.1,197.2,Poor
Bangalore,16-03-2016,252.8,365.9,109.3,8.06,72.4,106.7,225.1,Good
Bangalore,17-03-2016,196.9,220.1,133.5,4.61,36.2,171.5,299.1,Poor
Bangalore,18-03-2016,181.4,535.9,74.4,8.39,36.2,124.7,237.6,Poor
Bangalore,19-03-2016,73.5,429.4,42.4,2.59,83.9,47,415,Good
Bangalore,20-03-2016,304.4,160.5,16.4,3.37,71,20.2,69.4,Very Poor
Bangalore,21-03-2016,304.5,127.9,4.8,3.33,14.6,164.1,242.8,Moderate
Bangalore,22-03-2016,91.5,567.1,100.5,7.38,33.4,49.7,27.7,Good
Bangalore,23-03-2016,300.9,314.5,42.1,7.22,46.4,99.4,47.8,Satisfactory
Bangalore,24-03-2016,425.7,125.8,74.7,4.94,45.7,95.8,274.7,Good
Bangalore,25-03-2016,310,468.2,129.3,2.61,58.6,21.6,488.2,Very Poor
Bangalore,26-03-2016,282.8,508.5,146.3,9.33,91.7,95.7,104.4,Severe
Bangalore,27-03-2016,185.3,180.1,144.5,5.78,37.7,32.5,259,Severe
Bangalore,28-03-2016,299.3,428.1,19.2,9.09,36.3,196.2,439.8,Poor
Bangalore,29-03-2016,116.2,233,77.6,7.74,95,32.9,435.3,Moderate
Bangalore,30-03-2016,138.9,106.6,100.6,1.02,83.8,47.4,347.7,Good
Bangalore,31-03-2016,35.2,303.1,109,6.12,82.1,171.8,260.8,Satisfactory
Bangalore,01-04-2016,62.6,218.7,56.7,7.56,12.8,94.6,49.8,Moderate
Bangalore,02-04-2016,419.9,11.3,26.9,6.49,62.1,49.7,98.2,Satisfactory
Bangalore,03-04-2016,75,189.6,142.2,9.32,67,78.1,12.7,Moderate
Bangalore,04-04-2016,116.9,126.9,105.3,2.28,65.8,73,472.5,Severe
Bangalore,05-04-2016,309.3,413.7,39.6,6.74,56.7,13.4,16.7,Very Poor
Bangalore,06-04-2016,313.9,90.3,92.8,10,81.5,78.4,53.9,Very Poor
Bangalore,07-04-2016,267.7,44,37.7,7.93,8.1,160.9,281.1,Severe
Bangalore,08-04-2016,32.1,375.4,18.4,1.04,80.1,140.8,320.7,Severe
Bangalore,09-04-2016,427.8,75.6,32.4,9.76,44.9,183.4,380.9,Severe
Bangalore,10-04-2016,235.1,117.3,71.5,8.99,98.6,188.6,149.2,Very Poor
Bangalore,11-04-2016,331.8,581.4,77.3,1.75,93.8,180.5,487.4,Severe
Bangalore,12-04-2016,453.6,133.9,135.3,7.91,14.3,133,264.7,Poor
Bangalore,13-04-2016,405.9,19.4,131.7,7.04,41,76.9,397.8,Severe
Bangalore,14-04-2016,61.3,74.3,107.8,0.51,12.7,126.7,25.7,Good
Bangalore,15-04-2016,483.2,85.5,57.8,4.51,79.9,87.2,405.9,Poor
Bangalore,16-04-2016,53.8,267.2,19.9,1.31,54.1,157.7,300.7,Poor
Bangalore,17-04-2016,150.3,573.4,23.2,3.01,85.5,20.4,206.3,Moderate
Bangalore,18-04-2016,2.4,225.8,20.6,5.63,93.3,161.5,445.6,Severe
Bangalore,19-04-2016,387.1,188.5,118.3,2.52,14.4,120.7,384.1,Satisfactory
Bangalore,20-04-2016,491.9,458.4,14.9,1.38,86.1,38,417.4,Very Poor
Bangalore,21-04-2016,27.9,429.9,83.9,0.55,95.6,84.5,410.7,Very Poor
Bangalore,22-04-2016,454.9,445.2,91.4,3.98,80.4,134.3,206.7,Poor
Bangalore,23-04-2016,271.4,336.9,94.5,10,66,116.9,69.4,Very Poor
Bangalore,24-04-2016,287.9,0.8,27.6,5.33,59.9,112.7,64.2,Satisfactory
Bangalore,25-04-2016,416.9,199.7,22.1,6.01,30.4,48.6,222.1,Good
Bangalore,26-04-2016,382.2,305.7,16.9,9.29,54.7,119.1,1.2,Good
Bangalore,27-04-2016,362.6,265.4,7,9.37,6.7,97.5,286.5,Severe
Bangalore,28-04-2016,172.1,468,36.5,0.9,94,168.3,476.1,Satisfactory
Bangalore,29-04-2016,365.2,539.8,53.1,7.2,35.8,63.8,429.5,Satisfactory
Bangalore,30-04-2016,184.8,241.9,22.6,7.71,20.8,183.5,404,Satisfactory
Bangalore,01-05-2016,461.8,440.3,21.4,5.84,73.7,88.2,278.4,Very Poor
Bangalore,02-05-2016,17.6,110.9,125.1,6.13,93.6,56.7,127.3,Satisfactory
Bangalore,03-05-2016,470.8,486.9,60.3,6.67,27.8,146.4,361.1,Good
Bangalore,04-05-2016,214.7,294.2,73.5,6.52,1,117.7,113.6,Severe
Bangalore,05-05-2016,44.4,441.8,4.3,0.64,51.9,191.8,304.4,Very Poor
Bangalore,06-05-2016,180.9,552,2,9.65,45.6,171.9,368.5,Moderate
Bangalore,07-05-2016,0,455.7,11.5,2.28,81.7,1.1,203.2,Good
Bangalore,08-05-2016,265.7,341,66.5,1.24,71.5,176.9,431.6,Moderate
Bangalore,09-05-2016,14.1,49.4,6.7,2.46,13.1,158,370.6,Satisfactory
Bangalore,10-05-2016,44.8,98.1,81.5,2.73,42.4,51.5,181.3,Moderate
Bangalore,11-05-2016,383.3,469.8,118.8,7.18,92.7,61.3,256.4,Very Poor
Bangalore,12-05-2016,140.1,162.5,68.2,0.73,71.7,39.2,139.4,Very Poor
Bangalore,13-05-2016,318.1,184.9,43.5,7.54,55.7,12.1,327.3,Good
Bangalore,14-05-2016,453.4,567.7,141.8,9.3,13.7,147.6,437.1,Good
Bangalore,15-05-2016,296,216.8,98,4.72,39.6,155.9,278.2,Severe
Bangalore,16-05-2016,146,267.4,60.5,1.91,32.4,137.8,83,Moderate
Bangalore,17-05-2016,492.8,373.1,53.6,1.71,16.6,104.6,32.9,Very Poor
Bangalore,18-05-2016,169.5,230.9,1.6,7.5,69.6,52.9,259.3,Very Poor
Bangalore,19-05-2016,226.7,35.2,59.5,6.82,53.5,117.8,339.9,Poor
Bangalore,20-05-2016,291.9,481.9,57.7,2.65,30.8,88.6,472.5,Good
Bangalore,21-05-2016,70.9,13.1,29.2,8.48,84.2,12.5,431.2,Very Poor
Bangalore,22-05-2016,318.3,492.6,15.2,2.63,18.1,79.5,462,Moderate
Bangalore,23-05-2016,97.9,290.6,24,1.38,9.2,30.2,319.8,Moderate
Bangalore,24-05-2016,233,22.2,79.4,8.63,42.2,6.5,369.8,Satisfactory
Bangalore,25-05-2016,256.6,349.6,139.4,1.87,4.8,181.5,404,Satisfactory
Bangalore,26-05-2016,496.1,196.5,103,2.9,23.5,146.7,413.6,Poor
Bangalore,27-05-2016,341.8,563.8,33.9,7.12,95.4,187.4,407.6,Moderate
Bangalore,28-05-2016,95.6,550.4,61.2,9.96,24.6,82.8,472.8,Moderate
Bangalore,29-05-2016,209.6,27.9,47.6,8.19,69.7,104,378.4,Good
Bangalore,30-05-2016,378.2,343.8,49,5.68,1.6,87.5,97.9,Severe
Bangalore,31-05-2016,223.8,442.9,41.6,6.47,71,65.6,304.8,Very Poor
Bangalore,01-06-2016,353.7,66.7,43.2,0.76,76.7,12.2,278,Poor
Bangalore,02-06-2016,212.1,484.8,24,5.21,43.1,173.3,200.3,Very Poor
Bangalore,03-06-2016,482.3,289.4,138.4,1.45,6.4,17.1,435.2,Poor
Bangalore,04-06-2016,391.4,463,102.7,7.59,74.6,46.4,378.5,Severe
Bangalore,05-06-2016,191.3,561.7,15.5,8.06,90.5,64,482.1,Very Poor
Bangalore,06-06-2016,73.5,190.8,134.6,7.55,42.9,70.7,310,Satisfactory
Bangalore,07-06-2016,363.7,429,109.9,8.47,20.6,79.9,287,Good
Bangalore,08-06-2016,435.3,88.2,70.6,1.27,58.9,154.4,114.4,Good
Bangalore,09-06-2016,249.3,558,118.1,2.88,69,111.4,491.6,Very Poor
Bangalore,10-06-2016,110.6,199.7,44.3,9.94,12.5,3.6,312.2,Good
Bangalore,11-06-2016,14.6,33.2,131.2,7.14,10,37.1,483.1,Severe
Bangalore,12-06-2016,446.2,546.9,139.2,0.61,34.6,147,226.6,Poor
Bangalore,13-06-2016,194,394.3,76.6,8.82,50.7,183.4,395.2,Very Poor
Bangalore,14-06-2016,429.8,487.8,50.1,7.78,90.4,173.7,435.4,Severe
Bangalore,15-06-2016,169.1,309.9,126.4,6.34,31.4,11.8,314.9,Moderate
Bangalore,16-06-2016,443.7,377.8,12,5.58,93.8,41,31.1,Satisfactory
Bangalore,17-06-2016,196.1,20,53.9,6.81,69.1,113.2,127.4,Good
Bangalore,18-06-2016,15.1,97.8,112,9.42,13.6,158.2,220.4,Very Poor
Bangalore,19-06-2016,386.8,378.4,86.7,8.21,33.8,183.1,33.7,Very Poor
Bangalore,20-06-2016,171.6,367.3,148.9,1.11,54.9,143.4,342.1,Satisfactory
Bangalore,21-06-2016,113.3,208,90,4,24.2,31.8,356.6,Very Poor
Bangalore,22-06-2016,60,493.4,8.1,6,93.9,63.6,356.2,Severe
Bangalore,23-06-2016,16.9,436.9,50.7,9.83,91.3,190.8,188.8,Severe
Bangalore,24-06-2016,475.5,586.4,109.5,4.68,44.7,131.8,450.4,Very Poor
Bangalore,25-06-2016,391.4,206.3,148.7,7.32,23.6,11.7,188.2,Very Poor
Bangalore,26-06-2016,247.2,527,137.5,3.26,3.8,122.6,130.8,Poor
Bangalore,27-06-2016,199.6,282.1,115.6,6.77,0.3,186.2,300.5,Satisfactory
Bangalore,28-06-2016,204.1,540.8,9.4,5.5,40,153.5,179.2,Poor
Bangalore,29-06-2016,475.2,509.1,118,8.99,59.1,114,445.7,Satisfactory
Bangalore,30-06-2016,378.1,322.4,54.7,0.73,54,108.1,446.6,Satisfactory
Bangalore,01-07-2016,395.9,360.6,111.7,3.08,81.5,46.5,457.5,Moderate
Bangalore,02-07-2016,467.3,262.6,16.8,0.8,43,141.2,92.8,Poor
Bangalore,03-07-2016,201.8,550.8,21.3,9.72,98,189.1,26.9,Poor
Bangalore,04-07-2016,482.9,376.9,111.7,7.5,57.7,75.4,62.4,Good
Bangalore,05-07-2016,272.5,5.4,147.3,7.99,43,13.3,180.1,Very Poor
Bangalore,06-07-2016,144.3,170.6,113.9,4.43,54.7,184.5,430.2,Severe
Bangalore,07-07-2016,223.9,150.5,101.8,9.61,86.1,17.4,399.2,Satisfactory
Bangalore,08-07-2016,418.1,288.8,66.9,1.74,88.9,36.9,28.6,Very Poor
Bangalore,09-07-2016,113.7,255.7,126.4,1.69,27,31.8,28,Good
Bangalore,10-07-2016,269.6,28.2,131,1.98,59.8,108.9,364.7,Severe
Bangalore,11-07-2016,269.2,484.6,100.2,3.56,60,13.2,297.4,Satisfactory
Bangalore,12-07-2016,82.5,99.2,56.6,8.05,61.2,3.3,66.2,Good
Bangalore,13-07-2016,233.5,259,50.5,5.37,33,58.4,456.4,Moderate
Bangalore,14-07-2016,196.8,1.5,109.8,8.73,92.1,117.1,376.3,Satisfactory
Bangalore,15-07-2016,233.6,408.6,112.7,4.85,22.3,165.9,458.8,Satisfactory
Bangalore,16-07-2016,16.7,244.1,19.8,2.15,5.6,18.8,327.4,Very Poor
Bangalore,17-07-2016,295.5,296.1,98.4,9.24,95.1,67.2,395.8,Moderate
Bangalore,18-07-2016,334,153.1,126.2,1.41,37.2,29.9,35.3,Severe
Bangalore,19-07-2016,187.4,579.3,29.6,8,84,54.1,480.8,Moderate
Bangalore,20-07-2016,328.4,234.1,55.5,9.06,23,172.7,414.7,Satisfactory
Bangalore,21-07-2016,184.6,47,119.1,0.63,13.4,177.1,276.4,Satisfactory
Bangalore,22-07-2016,140.8,118.6,1.7,2.44,89.4,82.2,497.5,Moderate
Bangalore,23-07-2016,27.5,264.4,72.8,3.83,39.3,149,399.6,Moderate
Bangalore,24-07-2016,342.6,524.3,143.6,1.37,58,74,167.3,Poor
Bangalore,25-07-2016,276.4,263.7,54,6.45,7.3,71.9,389.8,Satisfactory
Bangalore,26-07-2016,301.6,272.1,41.3,9.03,93.4,199.2,493.2,Good
Bangalore,27-07-2016,109.5,574,141.9,1.95,96.6,45.5,312.2,Moderate
Bangalore,28-07-2016,180.8,78,35.3,0.16,29.6,27.4,314.9,Poor
Bangalore,29-07-2016,414.2,243.2,45.6,6.4,97.1,159.4,470.5,Severe
Bangalore,30-07-2016,377.4,414.2,139.9,4.02,58.1,93.8,189.4,Severe
Bangalore,31-07-2016,141.4,538.8,144.5,3.76,8.2,178.6,69.6,Very Poor
Bangalore,01-08-2016,366.1,456.9,22,4.14,1.5,25.9,61.2,Moderate
Bangalore,02-08-2016,50.6,162.4,93.9,6.51,2.5,35.9,171.5,Good
Bangalore,03-08-2016,392.7,47.2,64.9,1.63,96.8,77.3,1.5,Poor
Bangalore,04-08-2016,395.1,528.8,142.2,2.68,48.5,194.4,46.1,Severe
Bangalore,05-08-2016,111.5,149.4,9.8,4.21,22.4,4.1,430.5,Moderate
Bangalore,06-08-2016,394.3,137.8,0.7,5.6,8.8,81,480.7,Good
Bangalore,07-08-2016,183.4,136.6,42.9,9.6,68.2,3.9,282.8,Very Poor
Bangalore,08-08-2016,54.9,542,0.7,4.62,89.6,147.3,337.7,Poor
Bangalore,09-08-2016,456.7,514,15.3,4.27,5.1,81.7,153.5,Severe
Bangalore,10-08-2016,397.5,539.9,119.7,7.51,39.2,64,220.6,Satisfactory
Bangalore,11-08-2016,481.5,44.2,140.2,4.01,48.1,167.9,304.1,Severe
Bangalore,12-08-2016,222.6,53.3,92.4,7.52,57.4,188.7,313.8,Good
Bangalore,13-08-2016,111.5,556.3,75,8.44,11.5,95.3,239.6,Severe
Bangalore,14-08-2016,475.5,147.5,137.9,0.66,36,26,4.5,Good
Bangalore,15-08-2016,374.2,39.2,42.7,2.06,20.4,5.2,337.3,Poor
Bangalore,16-08-2016,227.4,110.2,38.6,9.34,81.5,104,347.4,Moderate
Bangalore,17-08-2016,7.8,485.8,101.7,9.45,87,108.7,489.4,Poor
Bangalore,18-08-2016,266.9,228.6,127.1,9.76,28.4,191.7,474.9,Satisfactory
Bangalore,19-08-2016,275.1,537.1,21.6,8.77,61.6,55.1,204,Poor
Bangalore,20-08-2016,282.1,490.4,115.9,9.51,4,134.7,302.4,Severe
Bangalore,21-08-2016,214.8,498.7,73.9,1.42,77.6,174.6,465.6,Very Poor
Bangalore,22-08-2016,240.7,347.7,2.4,2.54,65.2,86.6,29.5,Moderate
Bangalore,23-08-2016,421.7,313.6,45.1,5.2,6.1,65.9,68.4,Good
Bangalore,24-08-2016,178.6,95.4,68.2,5.97,12.1,171.5,132.4,Poor
Bangalore,25-08-2016,250.1,597.1,10.8,9.93,61.6,156.9,41.5,Satisfactory
Bangalore,26-08-2016,233.8,96.2,148.2,7.5,97.2,81.2,436.1,Good
Bangalore,27-08-2016,115.5,461.6,23,7.55,11.6,25.4,324.1,Moderate
Bangalore,28-08-2016,35.3,442.1,116.3,5.25,45.7,153.5,417.8,Poor
Bangalore,29-08-2016,174.7,566.4,139.8,8.28,93.6,37.6,221.1,Very Poor
Bangalore,30-08-2016,478.1,5.4,34.1,6.5,89.5,167.5,282.9,Good
Bangalore,31-08-2016,280.5,344.8,127.4,4.33,70.9,52.4,488.4,Poor
Bangalore,01-09-2016,201.3,219.8,87.8,5.93,74.8,108.8,393.2,Very Poor
Bangalore,02-09-2016,436.5,169.1,128,4.91,70.5,117.4,211,Moderate
Bangalore,03-09-2016,410.5,331.4,126.4,0.37,76.9,146.2,398.6,Moderate
Bangalore,04-09-2016,214.1,282.1,68,8.93,86.3,142.3,106.6,Poor
Bangalore,05-09-2016,156.9,202.4,64.1,9.36,52.6,106.8,35.4,Very Poor
Bangalore,06-09-2016,137.8,391.3,146.9,0.59,94.7,38.8,68.7,Poor
Bangalore,07-09-2016,272.2,206.7,34.1,5.32,92.2,164.7,276.9,Very Poor
Bangalore,08-09-2016,320.7,22.7,39,1.86,84.7,5.9,357.2,Satisfactory
Bangalore,09-09-2016,61.2,265.9,137.9,9.53,39.2,76.4,395,Poor
Bangalore,10-09-2016,38.4,236.6,125.1,3.37,97.3,174.4,425.4,Poor
Bangalore,11-09-2016,352.1,306.1,123.2,4,36.5,106.4,186,Satisfactory
Bangalore,12-09-2016,182.2,450.1,33,2.06,7.3,186.3,111,Satisfactory
Bangalore,13-09-2016,83.1,542.7,0.8,9.42,27.2,146.3,169.5,Satisfactory
Bangalore,14-09-2016,5.1,217.1,138.3,6.86,42.8,127.4,436.8,Satisfactory
