Date ,Rain (mm),Temp Max( C ),Temp Min ( C ),PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
16-09-2015,0,28.97279358,20.57827377,132.7,298.7,80.1,1.15,18.7,40.4,97.7,Moderate
17-09-2015,0,28.39592934,21.16349411,70.1,442.5,146.2,2.66,29.7,25.5,0.6,Good
18-09-2015,0,28.99862099,21.0976944,494.2,410.7,32.5,0.42,42.8,135,193.9,Severe
19-09-2015,2.471837759,29.73781586,20.83987999,113.3,82.6,12.9,7.68,64,101.2,286.1,Satisfactory
20-09-2015,0,30.19677353,21.12801552,217.6,60.7,26.6,9.06,71.4,15.1,329.1,Poor
21-09-2015,0,29.35508537,21.35387993,352.3,286.5,140.9,3.4,71.5,169.5,441.1,Poor
22-09-2015,1.607647419,30.13544655,20.09079742,92.5,330.6,119,1.07,90.5,139.9,44.7,Severe
23-09-2015,0,31.28252983,19.64720726,254.4,258.3,50.3,1.26,92.5,151.5,320.2,Satisfactory
24-09-2015,3.089797258,31.52869225,20.9396801,338,435.4,49.7,4,22.8,152.8,121.6,Poor
25-09-2015,0,32.85632324,22.32016182,193.8,567.8,101.1,3.4,88.8,141,300.1,Poor
26-09-2015,9.187829018,31.93279839,20.69018364,414.2,489.5,113.9,1.81,21.8,133.9,144.5,Poor
27-09-2015,20.5125351,28.94529533,21.16373825,185.5,408.9,112,8.37,67.9,147.5,216.9,Severe
28-09-2015,0.223801985,30.46203041,21.03935242,210.3,166.7,101.6,6.71,75.4,64.2,132.6,Severe
29-09-2015,38.9788475,30.09530449,20.32171059,464.3,285.6,39.8,4.02,45.9,170.1,1.7,Moderate
30-09-2015,0,29.79576874,20.48354912,361.8,20.7,126,5.94,19.5,101.7,187.8,Moderate
01-10-2015,1.466436386,29.08401871,21.33696747,489.1,491,0.9,1.91,58,33.9,494.1,Severe
02-10-2015,1.328850985,29.02270508,21.4043541,470.4,535.2,91.5,8.38,60.2,50.7,229.2,Satisfactory
03-10-2015,1.812330365,29.35934639,21.18196487,132.7,103.3,53.8,5.94,66.1,105.4,58.4,Good
04-10-2015,24.48736763,29.58254242,21.1726265,402.1,472.6,101.4,9.47,22.5,142.5,5.6,Poor
05-10-2015,11.9372921,29.45948029,20.86856461,200.7,61,14.7,8.58,55.4,13.4,327.4,Very Poor
06-10-2015,11.6047554,28.74539948,20.52149391,179.8,91.9,148.7,6.42,28.4,146.4,64.7,Good
07-10-2015,24.05238152,29.28352165,20.20100021,245.5,245.3,128.5,5.77,25.3,52.7,379.9,Good
08-10-2015,34.45794678,30.0384655,20.91672134,412.3,409.4,33.6,7.4,22.1,171.5,106.4,Satisfactory
09-10-2015,0,28.97135925,20.79461479,301.8,209.6,103.9,5.34,85.2,186.1,447.7,Satisfactory
10-10-2015,0,29.95615005,21.47661591,115.8,181.9,102,7.72,20.7,45.5,98.1,Very Poor
11-10-2015,0,30.186306,21.30249405,90.6,203.3,126.5,3.23,17.2,24.7,299.1,Satisfactory
12-10-2015,1.23591888,29.523489,21.18869972,440.8,72.2,92.5,6.86,13.8,134.8,88.9,Very Poor
13-10-2015,5.002552032,30.02342987,20.87614059,260.7,207.5,112.9,7.79,16.9,62.4,22.2,Satisfactory
14-10-2015,0,30.80442619,20.40967751,108.9,531.6,74.1,7.99,83,3.7,123.3,Satisfactory
15-10-2015,0,31.24370003,19.19784546,240.8,138.1,51.2,7.91,69.2,40.8,40.9,Satisfactory
16-10-2015,1.052810431,31.32678032,18.85645866,273.1,67.1,80.2,5.31,53.1,86.2,352.7,Severe
17-10-2015,0,30.69046402,19.96060753,456.7,42,105.4,1.56,15.2,93.8,227.9,Good
18-10-2015,0,30.74476814,20.19355011,317.5,547.9,30.8,6.95,41.5,97.8,61.8,Poor
19-10-2015,1.841854572,31.07902145,20.29940605,181.4,40.9,1.9,7.49,34.6,67.4,34,Poor
20-10-2015,0,31.05184746,20.93050385,322.7,235.9,134.8,1.41,59.1,59.5,451.8,Good
21-10-2015,0,30.82021141,20.85905457,381.3,266.5,4.4,5.79,41.8,8.5,308.1,Satisfactory
22-10-2015,0,30.90243721,20.12041664,62.5,213.3,111.8,7.65,43.6,83.8,151.6,Moderate
23-10-2015,0,30.79043961,19.75213623,178.3,403.2,32.7,1.18,70.2,114.3,167.7,Severe
24-10-2015,0,30.74926758,18.37921906,166.7,311.8,73.9,2.02,15.2,174.9,273.7,Very Poor
25-10-2015,0,31.14970779,18.38863945,188.4,424.7,97.2,4.21,87.6,86.5,1.6,Moderate
26-10-2015,0,30.27762985,17.71227837,133.7,452.1,108.1,1.55,66.9,12.6,286.9,Poor
27-10-2015,0,29.88546753,19.19151878,176.8,268.1,58.6,3.21,22.2,140.6,122.5,Very Poor
28-10-2015,0,30.2971859,19.71778107,254.3,498.3,80.4,1.63,87.1,44.5,464,Moderate
29-10-2015,0,30.61757278,19.65309525,67.2,230.1,11.6,4.4,17.5,58.9,119.3,Severe
30-10-2015,0,30.71670341,20.23157692,179,385.7,82.3,1.25,7.6,171.3,288.7,Moderate
31-10-2015,0,30.81695175,20.77870369,361.8,184.8,15.5,7.37,87.4,153.1,73.1,Good
01-11-2015,0,29.98479462,20.8915329,398.7,70.4,74.6,9.27,4.6,28.6,412.6,Moderate
02-11-2015,0,28.60291672,20.63870049,85,153.2,78.8,6.1,19.1,131.6,76.5,Moderate
03-11-2015,42.67019653,28.60640144,20.24723053,144.5,324.7,8.5,5.05,36.7,137.5,50,Poor
04-11-2015,12.5722723,28.56494141,20.52832794,127.2,302,33.1,1.35,70.9,126.1,285.4,Good
05-11-2015,9.07570076,29.41076469,20.48929787,299.9,533.1,135,5.83,3.2,124.3,239.7,Moderate
06-11-2015,0.353259712,29.39539719,20.56747627,437.4,486.3,88.3,0.45,48.1,140.8,172.4,Poor
07-11-2015,0,29.86287308,19.44288826,329.3,138.9,85,0.52,39.3,78.4,371.8,Satisfactory
08-11-2015,0,29.4574337,20.12449455,133.7,344.4,17.2,0.2,82.8,4.2,422.8,Poor
09-11-2015,0,28.58267403,19.66255951,404.6,197.8,74.8,0.32,53.3,105.2,394.9,Very Poor
10-11-2015,0.575579584,24.18562317,20.25350952,71.2,8.6,25.3,2.13,93.3,116.1,466.3,Severe
11-11-2015,31.61915016,22.76341629,19.47632217,340.6,263.2,52.4,4.07,80.2,84.1,433.1,Severe
12-11-2015,30.29291344,24.49105263,19.61922264,387.9,381,56.5,2.95,50.6,38.4,112.8,Poor
13-11-2015,5.807798862,27.08286285,19.84461784,127.1,372.4,39.1,0.1,25.6,49.1,69,Good
14-11-2015,22.00107956,25.77705383,18.97143173,0.5,293.3,75.8,7.07,51.8,59.4,285.3,Satisfactory
15-11-2015,9.26475811,26.58396339,16.99630165,101.3,383.4,60.1,1.18,45.7,105.5,479.2,Poor
16-11-2015,12.35039806,24.11342621,18.10004997,335.8,147,120.7,2.86,15.4,148.2,185.5,Severe
17-11-2015,12.95901012,22.90904617,18.07780838,387.6,32.6,95.5,3.94,99.4,169.3,311.6,Good
18-11-2015,21.94543076,25.1468544,18.27522087,98.3,158.8,13.8,7.27,96.9,42.5,68.4,Severe
19-11-2015,14.88259697,25.07198334,18.68110466,185.3,357.5,20.1,2.55,23.3,5.6,123.8,Very Poor
20-11-2015,12.74782181,25.10120773,18.85635567,382,404.8,8,5.85,44.9,187.7,192.1,Poor
21-11-2015,11.69934082,26.2538929,20.6304512,136.4,488.1,113.2,0.13,57.5,167.2,389.1,Good
22-11-2015,18.91461182,26.55182266,19.83576584,2.5,219.6,81,1.33,79.6,111.3,430.9,Moderate
23-11-2015,9.212143898,25.90368462,20.14535141,111.1,501,12.6,3.14,41.6,147.9,289.8,Severe
24-11-2015,10.82753468,25.46072388,19.77703094,17.9,335,46.3,1.68,38.6,173,358.6,Satisfactory
25-11-2015,17.85840988,27.86247253,19.42086411,397.8,523.7,122.9,6.86,67.7,191.9,273.8,Poor
26-11-2015,0,28.23893929,18.05387497,157.3,301.9,99.4,6.39,27.7,98.6,340.7,Satisfactory
27-11-2015,0,28.48581314,16.91160011,243.4,149.4,127.5,6.83,14.3,161.6,462.9,Moderate
28-11-2015,0,29.10285378,18.18062401,359.4,112.1,11.4,4.91,67.7,151.3,203.9,Very Poor
29-11-2015,0,28.49729538,17.24065399,496.2,368.1,93.7,8.23,54.1,139.6,260.1,Severe
30-11-2015,0,27.06910133,17.71972084,174.3,561.1,147.1,4.29,12.8,5,463.9,Moderate
01-12-2015,5.658071995,26.55547333,19.74534607,187.4,409.7,107.4,4.43,47.1,1.8,365.6,Poor
02-12-2015,1.043083668,25.32569885,19.70579147,378.9,530.9,23.5,2.51,25.9,54,110.2,Good
03-12-2015,5.760592461,25.44383812,19.6669445,99.4,220.1,106.8,8.86,9.3,2.8,311.9,Very Poor
04-12-2015,0.242286235,26.25584984,19.44398308,482.4,483,120.4,5.95,21.1,14.8,336.1,Severe
05-12-2015,0,27.91622162,18.71534348,493.4,490.9,85.1,6.35,65.7,149.6,204.5,Satisfactory
06-12-2015,0,27.03019142,18.4232235,12.6,441.1,26.9,5.09,90.6,155.2,449.7,Very Poor
07-12-2015,0,25.95189095,18.96709251,491,435.5,75.6,4.54,51.6,155.1,82.8,Satisfactory
08-12-2015,0,27.59885788,17.87166023,389.6,559.6,138.4,7.35,77.8,156.3,410.7,Severe
09-12-2015,0,27.14168549,17.61730766,484.5,10.2,84.2,2.63,8.2,127.7,440.8,Satisfactory
10-12-2015,0,26.84549332,18.34495544,451.5,392.6,12.1,5,41.1,31.7,268.8,Very Poor
11-12-2015,0,27.63685417,19.91617966,328,437.2,127.6,6.46,86.8,180.1,315.7,Satisfactory
12-12-2015,0,29.33401299,18.19321823,418.1,245.6,35.1,0.58,14.9,7.3,200.3,Very Poor
13-12-2015,0,29.92741203,19.4115715,122.8,440.6,21.6,4.15,35.4,168.4,383.3,Poor
14-12-2015,0,30.37465858,19.56749916,236.1,475.9,132.2,5.42,62.3,58,244.4,Moderate
15-12-2015,0,30.26633072,19.2569046,407.2,195.6,130.3,3.47,98.4,197.2,496.5,Satisfactory
16-12-2015,0,30.06215668,18.51152039,393.6,50.2,43.7,7.13,75.1,117.4,211.5,Good
17-12-2015,0,29.77367973,18.16039276,11.7,354.4,8,0.27,5.8,43.3,429.2,Satisfactory
18-12-2015,0,29.00595665,16.25803757,197.2,184.8,64.5,2.6,16.4,30.9,496.9,Poor
19-12-2015,0,29.24199104,16.07990456,23.3,18.5,83.6,7.56,24.6,123.9,411.9,Very Poor
20-12-2015,0,29.150383,17.30155373,401.9,158.8,30.8,2.17,67.6,72.3,349.4,Moderate
21-12-2015,0,29.64003944,18.11373329,0.3,181.3,2.4,7.18,27.8,182.7,399,Very Poor
22-12-2015,0,29.20961189,17.70934296,401.3,144.2,137.1,1.55,96.2,114,316.4,Very Poor
23-12-2015,0,29.64943504,16.5989399,416.4,565.5,129.6,5,71.1,151.8,125.9,Satisfactory
24-12-2015,0,29.18749428,16.71172714,124.6,241.2,26.5,3.68,41.3,195.8,346.2,Very Poor
25-12-2015,0,29.18940163,16.87752724,344,177.7,60,7.54,75.7,194.6,35.1,Poor
26-12-2015,0,28.35984421,16.45155525,200.1,361.3,58,2.2,99.8,131,293.7,Satisfactory
27-12-2015,0,27.95436287,16.55793381,330.6,327.8,136.5,2.62,89.7,109.5,425.1,Severe
28-12-2015,0,27.37313461,17.30101967,272,411.2,33,9.16,39.8,190.2,225,Very Poor
29-12-2015,0,27.64905357,17.49744034,386.5,315.6,73.4,5.92,57.6,65.1,238.6,Poor
30-12-2015,0,29.38718414,15.71972847,287.5,299.2,62.1,7.43,86.1,80.1,83.3,Very Poor
31-12-2015,0,29.49790573,15.22299767,299.3,242.3,4.3,3.21,50.8,41.9,1.4,Severe
01-01-2016,0,28.71505737,14.94463253,494.1,556.9,48.6,4.79,44.1,154.6,290.1,Moderate
02-01-2016,0,28.04365921,15.22675991,342.3,437.4,90.1,8.44,51.5,193.4,40.8,Severe
03-01-2016,0,28.98875999,14.25386715,373.9,546.6,50.8,4.93,72,142.2,283.3,Severe
04-01-2016,0,29.92699623,13.85273552,187.1,186.6,63.4,8.18,55,55.2,449.8,Severe
05-01-2016,0,29.30937767,14.37085724,340,283.6,126.1,2.76,54.4,117.2,352.6,Moderate
06-01-2016,0,28.745224,14.35312462,124.1,388.1,61.6,2.15,15.5,163.8,22.1,Poor
07-01-2016,0,28.3976841,14.4188118,36.5,358.2,110.2,9.34,95.6,77.6,457.8,Severe
08-01-2016,0,28.17608452,16.09312248,356.8,202.7,145.4,3.98,35.1,148.2,366.9,Poor
09-01-2016,0,28.07966232,15.85160351,61,70.5,34.5,0.46,42.4,188.3,279,Severe
10-01-2016,0,28.59472084,15.71813488,183.1,303.7,149.3,2.44,21.5,187.5,179.9,Moderate
11-01-2016,0,28.35217285,15.05487919,16.4,328.9,109.2,2.9,51.2,186.3,192.9,Poor
12-01-2016,0,28.54268456,14.90696716,160.7,189.5,82.2,0.04,13.3,189.5,71.3,Severe
13-01-2016,0,28.56810379,14.42330933,372.6,405,4.8,6.84,15.8,68.7,296.9,Moderate
14-01-2016,0,28.1563549,14.95719242,470.4,0.3,144.2,4.32,13.5,195.5,183.4,Poor
15-01-2016,0,28.98129845,14.69922161,228.1,454.8,65.6,9.81,1.1,162.5,179.9,Poor
16-01-2016,0,27.99673843,15.29000854,342.6,26.8,114.4,9.24,7.5,161.9,208.7,Satisfactory
17-01-2016,0,28.16864395,14.72654915,259.9,303.1,23.6,2.78,18.7,168.9,92.7,Poor
18-01-2016,0,28.65323448,15.53763103,47.4,417.7,116.8,2.69,14.6,120.7,427.8,Good
19-01-2016,0,28.77302551,16.12778664,77.1,232.1,82.1,9.99,5.6,19.3,273.7,Severe
20-01-2016,0,27.28899765,18.63241196,224.5,363.9,94,4.47,33,19.4,233.5,Good
21-01-2016,2.494338036,26.40338135,19.09090042,187.2,96.2,55.7,0.09,12,174,130.5,Good
22-01-2016,2.361613512,27.82050133,18.97584915,180.6,220.1,36.8,8.51,87.9,84.1,283.6,Severe
23-01-2016,0,27.67483139,18.50568771,485.6,158,120.7,6.28,65,32.8,405.9,Moderate
24-01-2016,0,27.64915848,18.30148125,112.6,200.6,62.5,7.59,53.2,172.4,234.3,Severe
25-01-2016,0,29.02646065,18.30965614,413.1,343.5,109.7,6.52,26.2,137.4,431.6,Very Poor
26-01-2016,0,29.68070221,17.93244553,191.3,368.2,54.9,7.67,53,80.9,84,Poor
27-01-2016,0,30.03743362,18.21526527,280.9,501.4,48.5,9.86,33.2,67.4,301.8,Poor
28-01-2016,0,30.23588181,17.60005569,36.1,595.2,49.6,4.82,68.6,75.6,357,Poor
29-01-2016,0,31.96289825,17.91277313,33.7,563.1,102.9,6.63,1,74.9,335.8,Poor
30-01-2016,0,30.86044121,16.60404968,241.7,300.9,66.5,1.86,38.9,61.5,423.7,Moderate
31-01-2016,0,30.50425529,16.89199638,115.6,356.4,65.4,9.3,30.4,45.7,2.2,Very Poor
01-02-2016,0,32.0428772,17.07089233,408,498.6,8.4,7.29,74.5,157.3,316.3,Severe
02-02-2016,0,31.74433708,15.28743553,227.4,325.8,56.9,6.47,64.7,100.6,490.1,Moderate
03-02-2016,0,32.30162811,14.8103323,263.1,294.2,50.3,2.1,18,53.1,402.9,Poor
04-02-2016,0,31.06905746,14.67448044,363.2,524.1,61.7,4.88,64.4,156.2,147.5,Severe
05-02-2016,0,31.11208534,15.56799412,448.6,166.1,3,8.78,27.1,181.4,332.3,Satisfactory
06-02-2016,0,30.75712585,15.86743546,259.8,109.8,57.9,7.35,65.1,47.3,261.8,Severe
07-02-2016,0,30.01248932,16.78055191,343.9,161.4,61.1,5.63,68.4,153,210,Good
08-02-2016,0,31.19705963,17.85828781,199.7,37.3,23.2,1.64,72,124.1,292.2,Severe
09-02-2016,0,31.44593239,19.05540848,184.8,256.8,115.5,9.02,5.1,66.3,14.3,Poor
10-02-2016,0,31.61161041,19.14385796,233.5,232.7,30.4,6.99,61.9,105,369.5,Severe
11-02-2016,0,32.21143341,18.30232811,478.2,121.3,75.1,9.21,44.7,159.1,219.6,Satisfactory
12-02-2016,0,31.80391121,18.74683762,445.9,112.4,3.2,0.31,62.6,128.9,34.7,Severe
13-02-2016,0,31.86817169,18.91888046,5.4,306.8,37.2,9.43,85.7,42,293.6,Very Poor
14-02-2016,0,31.49883652,18.70688629,445.8,157.5,58.2,4.29,26.6,191.8,370.9,Good
15-02-2016,0,31.25517464,18.38978195,444.2,81.3,28.3,9.61,33.3,91.6,469,Satisfactory
16-02-2016,0,31.2932148,16.91989326,341.4,518.1,42,2.94,50.9,172.3,254.5,Very Poor
17-02-2016,0,31.89329147,18.3355999,73.7,502.8,81.8,2.08,45.3,4.7,441.4,Poor
18-02-2016,0,30.98893166,17.58509827,361.4,241.8,40.4,4.76,24.1,80.1,223.5,Severe
19-02-2016,0,31.24078178,19.37842369,113.1,516.8,3.2,4.85,38.8,12.7,31.1,Good
20-02-2016,0,32.09227753,18.21300316,429.7,125.7,131,1.75,51,29.3,29.7,Good
21-02-2016,0,32.99317169,18.90695763,318,430.2,51.6,6.15,98.7,11.7,46.6,Poor
22-02-2016,0,34.19844437,19.38491058,45.4,170.1,49.6,6.61,27.8,179.3,364.6,Poor
23-02-2016,0,35.09178162,19.79496002,143,556.4,144.3,2.1,3.3,28.5,171.2,Moderate
24-02-2016,0,34.26066589,20.26284599,87.9,455.3,101.7,7.95,87.8,11.8,79.3,Very Poor
25-02-2016,0,33.97065353,19.59615135,331.7,220.6,11,1.55,1.7,180.3,74.8,Satisfactory
26-02-2016,0,33.53995895,20.21881676,96.6,1.9,120.8,2.84,61.7,191.9,247.3,Satisfactory
27-02-2016,0,32.91274261,20.33665085,276,453.5,6.3,0.69,14.9,170,476.7,Good
28-02-2016,0,32.99692154,19.29626656,56.6,257.4,117.9,1.83,44.3,70.4,26.1,Satisfactory
29-02-2016,0,32.3837204,19.84156227,380.9,395.8,90.9,8.65,78,193.4,9.9,Satisfactory
01-03-2016,0,32.10256577,19.9584465,232.7,364.1,44.6,2.08,34.5,188,274.7,Very Poor
02-03-2016,0,32.09966278,19.60057831,128.1,475.5,13.3,7.12,93.2,158,446,Moderate
03-03-2016,0,31.91659927,20.30595398,280.4,108.7,96.2,8.19,24.6,52.9,85.4,Severe
04-03-2016,0,33.06676102,19.76747704,230.6,536.1,41.3,5.34,26,136.4,381.3,Severe
05-03-2016,0,33.3888092,18.35188293,270.8,336.8,140.7,4.94,74.2,183.6,4.7,Moderate
06-03-2016,0,33.71274185,18.59209251,120.1,22.7,76.7,8.61,21.3,192.9,498.7,Poor
07-03-2016,0,33.80733871,18.88122559,29.1,237.2,132.4,3.27,75.1,152.8,69.7,Good
08-03-2016,0,33.6399498,19.33296967,357.1,286,112.4,0.1,26.9,105,100.1,Poor
09-03-2016,0,34.28403854,18.67276573,0.2,399.8,95.4,2.96,9.4,97.7,463.3,Severe
10-03-2016,0,34.45487976,19.47981071,496,43,132.4,4.52,47.3,150.9,143.5,Satisfactory
11-03-2016,0,35.26222992,21.11643028,417.2,55.5,88,4.31,44,80.2,314.6,Moderate
12-03-2016,0,35.44604111,20.75987434,329.9,139.4,69.2,6.39,86.2,129.5,411.6,Moderate
13-03-2016,0,35.67025757,21.65462112,34.4,517.4,146.6,0.88,90.6,15.2,320.2,Satisfactory
14-03-2016,0,35.38194275,21.92365646,494,295.1,74.3,3.69,24.7,193.7,292.2,Satisfactory
15-03-2016,0.492597848,35.12979507,22.61447906,81.9,150.7,118.7,2.49,96.6,0.5,270.4,Very Poor
16-03-2016,0,34.36645126,22.30438042,140.2,432.7,46.1,8.04,9.1,179.1,197.2,Poor
17-03-2016,0,35.1969986,21.04190254,252.8,365.9,109.3,8.06,72.4,106.7,225.1,Good
18-03-2016,0,35.42644119,22.05490494,196.9,220.1,133.5,4.61,36.2,171.5,299.1,Poor
19-03-2016,0,35.87704849,22.89642715,181.4,535.9,74.4,8.39,36.2,124.7,237.6,Poor
20-03-2016,0,36.85612106,22.55705643,73.5,429.4,42.4,2.59,83.9,47,415,Good
21-03-2016,0,37.14887619,22.81353951,304.4,160.5,16.4,3.37,71,20.2,69.4,Very Poor
22-03-2016,0,36.90724564,23.5034771,304.5,127.9,4.8,3.33,14.6,164.1,242.8,Moderate
23-03-2016,0,37.27377319,23.30095863,91.5,567.1,100.5,7.38,33.4,49.7,27.7,Good
24-03-2016,0,36.88264465,23.40591812,300.9,314.5,42.1,7.22,46.4,99.4,47.8,Satisfactory
25-03-2016,0,36.11853409,23.34431458,425.7,125.8,74.7,4.94,45.7,95.8,274.7,Good
26-03-2016,0,36.76487732,22.05463409,310,468.2,129.3,2.61,58.6,21.6,488.2,Very Poor
27-03-2016,0,36.32820892,20.96217155,282.8,508.5,146.3,9.33,91.7,95.7,104.4,Severe
28-03-2016,0,36.04252243,19.94077301,185.3,180.1,144.5,5.78,37.7,32.5,259,Severe
29-03-2016,0,35.43252563,20.35601044,299.3,428.1,19.2,9.09,36.3,196.2,439.8,Poor
30-03-2016,0,35.43193054,21.04482651,116.2,233,77.6,7.74,95,32.9,435.3,Moderate
31-03-2016,0,35.6967926,22.25285149,138.9,106.6,100.6,1.02,83.8,47.4,347.7,Good
01-04-2016,0,35.67058182,22.57476616,35.2,303.1,109,6.12,82.1,171.8,260.8,Satisfactory
02-04-2016,0,36.12889862,20.16848564,62.6,218.7,56.7,7.56,12.8,94.6,49.8,Moderate
03-04-2016,0,36.50990295,22.64828682,419.9,11.3,26.9,6.49,62.1,49.7,98.2,Satisfactory
04-04-2016,0,36.78461838,23.22664833,75,189.6,142.2,9.32,67,78.1,12.7,Moderate
05-04-2016,0,37.38500595,22.85273743,116.9,126.9,105.3,2.28,65.8,73,472.5,Severe
06-04-2016,0,36.52157211,22.4821682,309.3,413.7,39.6,6.74,56.7,13.4,16.7,Very Poor
07-04-2016,0,36.6725502,22.31557846,313.9,90.3,92.8,10,81.5,78.4,53.9,Very Poor
08-04-2016,0,36.48320007,22.89442635,267.7,44,37.7,7.93,8.1,160.9,281.1,Severe
09-04-2016,0,36.33986282,24.1206398,32.1,375.4,18.4,1.04,80.1,140.8,320.7,Severe
10-04-2016,0,35.32287598,23.84163666,427.8,75.6,32.4,9.76,44.9,183.4,380.9,Severe
11-04-2016,0,35.8732872,23.0886898,235.1,117.3,71.5,8.99,98.6,188.6,149.2,Very Poor
12-04-2016,0,36.83665085,22.91962051,331.8,581.4,77.3,1.75,93.8,180.5,487.4,Severe
13-04-2016,0,37.68977737,23.57215118,453.6,133.9,135.3,7.91,14.3,133,264.7,Poor
14-04-2016,0,37.995327,24.54384422,405.9,19.4,131.7,7.04,41,76.9,397.8,Severe
15-04-2016,0,38.38862228,25.05395889,61.3,74.3,107.8,0.51,12.7,126.7,25.7,Good
16-04-2016,3.512938976,38.04012299,24.82386589,483.2,85.5,57.8,4.51,79.9,87.2,405.9,Poor
17-04-2016,0,37.43887329,24.7410717,53.8,267.2,19.9,1.31,54.1,157.7,300.7,Poor
18-04-2016,0,36.67538452,24.19718742,150.3,573.4,23.2,3.01,85.5,20.4,206.3,Moderate
19-04-2016,0,37.59690475,24.34593964,2.4,225.8,20.6,5.63,93.3,161.5,445.6,Severe
20-04-2016,0,37.54470825,23.37436104,387.1,188.5,118.3,2.52,14.4,120.7,384.1,Satisfactory
21-04-2016,0,38.00406265,23.71722221,491.9,458.4,14.9,1.38,86.1,38,417.4,Very Poor
22-04-2016,0,37.89915085,24.12995338,27.9,429.9,83.9,0.55,95.6,84.5,410.7,Very Poor
23-04-2016,0,37.64830399,24.02085686,454.9,445.2,91.4,3.98,80.4,134.3,206.7,Poor
24-04-2016,0,38.38322067,24.36956978,271.4,336.9,94.5,10,66,116.9,69.4,Very Poor
25-04-2016,0,38.92580795,24.3620491,287.9,0.8,27.6,5.33,59.9,112.7,64.2,Satisfactory
26-04-2016,0,38.46388245,24.38474846,416.9,199.7,22.1,6.01,30.4,48.6,222.1,Good
27-04-2016,0,37.49349213,24.35828209,382.2,305.7,16.9,9.29,54.7,119.1,1.2,Good
28-04-2016,0,37.80751038,23.9493866,362.6,265.4,7,9.37,6.7,97.5,286.5,Severe
29-04-2016,0,37.86482239,23.57117271,172.1,468,36.5,0.9,94,168.3,476.1,Satisfactory
30-04-2016,0,37.77336121,23.71471214,365.2,539.8,53.1,7.2,35.8,63.8,429.5,Satisfactory
01-05-2016,0,37.93411255,23.72093201,184.8,241.9,22.6,7.71,20.8,183.5,404,Satisfactory
02-05-2016,0,38.29465485,23.75260353,461.8,440.3,21.4,5.84,73.7,88.2,278.4,Very Poor
03-05-2016,4.022420406,38.08531952,23.92013359,17.6,110.9,125.1,6.13,93.6,56.7,127.3,Satisfactory
04-05-2016,0.351855576,37.59098434,23.72940826,470.8,486.9,60.3,6.67,27.8,146.4,361.1,Good
05-05-2016,0,36.44675446,23.24445915,214.7,294.2,73.5,6.52,1,117.7,113.6,Severe
06-05-2016,0,36.24720764,23.13436127,44.4,441.8,4.3,0.64,51.9,191.8,304.4,Very Poor
07-05-2016,1.277746797,35.61182785,22.78899384,180.9,552,2,9.65,45.6,171.9,368.5,Moderate
08-05-2016,2.616406918,35.38985825,21.65291023,0,455.7,11.5,2.28,81.7,1.1,203.2,Good
09-05-2016,2.111487627,35.14938736,22.57150459,265.7,341,66.5,1.24,71.5,176.9,431.6,Moderate
10-05-2016,0.140742227,35.41714859,21.93329811,14.1,49.4,6.7,2.46,13.1,158,370.6,Satisfactory
11-05-2016,0,35.35483932,23.27821732,44.8,98.1,81.5,2.73,42.4,51.5,181.3,Moderate
12-05-2016,0.351855576,34.93307495,22.15250015,383.3,469.8,118.8,7.18,92.7,61.3,256.4,Very Poor
13-05-2016,0,35.34972382,22.90092659,140.1,162.5,68.2,0.73,71.7,39.2,139.4,Very Poor
14-05-2016,0.492597848,35.99245453,22.62937546,318.1,184.9,43.5,7.54,55.7,12.1,327.3,Good
15-05-2016,0,35.96321487,23.44992447,453.4,567.7,141.8,9.3,13.7,147.6,437.1,Good
16-05-2016,0,35.06187439,23.24298286,296,216.8,98,4.72,39.6,155.9,278.2,Severe
17-05-2016,0,31.54419136,23.7313652,146,267.4,60.5,1.91,32.4,137.8,83,Moderate
18-05-2016,0,29.865942,22.81886673,492.8,373.1,53.6,1.71,16.6,104.6,32.9,Very Poor
19-05-2016,0,29.40274048,22.12288475,169.5,230.9,1.6,7.5,69.6,52.9,259.3,Very Poor
20-05-2016,53.38770676,29.89974976,21.70545959,226.7,35.2,59.5,6.82,53.5,117.8,339.9,Poor
21-05-2016,39.68924332,31.51920509,20.71481705,291.9,481.9,57.7,2.65,30.8,88.6,472.5,Good
22-05-2016,0,33.74757767,22.34794235,70.9,13.1,29.2,8.48,84.2,12.5,431.2,Very Poor
23-05-2016,0,35.06516647,22.42765427,318.3,492.6,15.2,2.63,18.1,79.5,462,Moderate
24-05-2016,0,35.3390274,23.03874969,97.9,290.6,24,1.38,9.2,30.2,319.8,Moderate
25-05-2016,0,35.68040848,23.1022377,233,22.2,79.4,8.63,42.2,6.5,369.8,Satisfactory
26-05-2016,5.221979141,34.86270142,23.0734024,256.6,349.6,139.4,1.87,4.8,181.5,404,Satisfactory
27-05-2016,0,35.01629257,23.09409332,496.1,196.5,103,2.9,23.5,146.7,413.6,Poor
28-05-2016,0,34.54011536,23.52735138,341.8,563.8,33.9,7.12,95.4,187.4,407.6,Moderate
29-05-2016,0,34.45053864,22.58639717,95.6,550.4,61.2,9.96,24.6,82.8,472.8,Moderate
30-05-2016,44.10888672,31.41175652,20.31469917,209.6,27.9,47.6,8.19,69.7,104,378.4,Good
31-05-2016,0,33.76753616,21.95862198,378.2,343.8,49,5.68,1.6,87.5,97.9,Severe
